,truck_id,route_id,departure_date,estimated_arrival,delay,route_avg_temp,route_avg_wind_speed,route_avg_humidity,route_avg_pressure,route_avg_precip,route_avg_visibility,route_description,estimated_arrival_nearest_hour,departure_date_nearest_hour,origin_id,destination_id,distance,average_hours,origin_temp,origin_wind_speed,origin_description,origin_precip,origin_humidity,origin_visibility,origin_pressure,dest_temp,dest_wind_speed,dest_description,dest_precip,dest_humidity,dest_visibility,dest_pressure,avg_no_of_vehicles,accident,truck_age,load_capacity_pounds,mileage_mpg,fuel_type,driver_id,name,gender,age,experience,driving_style,ratings,vehicle_no,average_speed_mph,is_midnight,unique_id
9457,87511111,R-cd3d1fa1,2019-01-31 07:00:00,2019-01-31 16:30:36,0,40.0,11.0,70.0,1024.5,0.0,3.5,Light drizzle,2019-01-31 17:00:00,2019-01-31 07:00:00,C-280b55fb,C-2bd47dc5,475.27,9.51,-6.0,10.0,Partly cloudy,0.0,59.0,6.0,1032.0,16.0,14.0,Partly cloudy,0.0,35.0,6.0,1025.0,2168.0,0.0,11.0,3000.0,22.0,diesel,2e4f9185-4,Cole Krueger,male,46.0,19.0,conservative,6.0,87511111.0,49.38,0,9153
9458,29121693,R-880a050c,2019-02-03 07:00:00,2019-02-03 09:31:12,0,55.0,9.5,65.0,1019.5,0.0,6.0,Clear,2019-02-03 10:00:00,2019-02-03 07:00:00,C-e6dcda92,C-ff8c0c3c,126.12,2.52,45.0,9.0,Cloudy,0.0,97.0,6.0,1007.0,55.0,11.0,Light drizzle,0.0,92.0,1.0,1008.0,2510.3333,0.0,8.0,10000.0,24.0,diesel,40bc7695-3,Craig Day,male,47.0,9.0,proactive,8.0,29121693.0,60.34,0,9154
9459,88252334,R-0d1cc23e,2019-01-19 07:00:00,2019-01-19 15:54:00,0,46.666666666666664,9.0,73.33333333333333,1019.6666666666666,0.033333335,4.666666666666667,Overcast,2019-01-19 16:00:00,2019-01-19 07:00:00,C-ff8c0c3c,C-594514f8,445.13,8.9,19.0,17.0,Overcast,0.0,86.0,4.0,1021.0,23.0,12.0,Blizzard,0.0,87.0,2.0,1017.0,1616.6666,0.0,11.0,20000.0,26.0,diesel,52cd4b6d-b,David Murray,male,54.0,18.0,conservative,7.0,88252334.0,42.02,0,9155
9460,15048376,R-d95cb7ea,2019-01-25 07:00:00,2019-01-25 09:10:48,0,78.0,6.0,53.0,1020.0,0.0,6.0,Sunny,2019-01-25 09:00:00,2019-01-25 07:00:00,C-b6e04c88,C-825b2625,109.14,2.18,12.0,6.0,Sunny,0.0,57.0,6.0,1030.0,3.0,6.0,Sunny,0.0,78.0,6.0,1029.0,2406.6667,0.0,9.0,10000.0,16.0,gas,38887959-b,Dr. Fernando Ross PhD,male,45.0,12.0,conservative,6.0,15048376.0,39.53,0,9156
9461,21243568,R-c6a07410,2019-01-16 07:00:00,2019-01-17 03:48:36,1,48.8,11.6,84.2,1015.6,0.0,4.4,Cloudy,2019-01-17 04:00:00,2019-01-16 07:00:00,C-419cd14c,C-280b55fb,1040.66,20.81,52.0,4.0,Overcast,0.0,90.0,4.0,1025.0,25.0,5.0,Moderate snow,0.0,96.0,3.0,1022.0,1357.9524,0.0,8.0,15000.0,17.0,gas,27470348-8,Christopher Small,male,46.0,6.0,proactive,8.0,21243568.0,61.59,1,9157
9462,10630400,R-4022d583,2019-01-01 07:00:00,2019-01-02 01:06:36,0,26.8,6.8,72.4,1024.2,0.0,6.0,Clear,2019-01-02 01:00:00,2019-01-01 07:00:00,C-84f378bb,C-639c5e36,905.49,18.11,21.0,15.0,Partly cloudy,0.0,58.0,6.0,1032.0,-2.0,2.0,Clear,0.0,76.0,6.0,1038.0,2163.1667,0.0,9.0,15000.0,19.0,gas,2b75b6b5-0,Caleb Smith,male,52.0,26.0,conservative,9.0,10630400.0,39.16,1,9158
9463,33677790,R-531c5ac7,2019-01-16 07:00:00,2019-01-16 23:47:24,0,67.25,5.25,68.0,1016.75,0.0,6.0,Sunny,2019-01-17 00:00:00,2019-01-16 07:00:00,C-19236709,C-d9e9d934,839.3,16.79,32.0,4.0,Heavy freezing drizzle,0.0,94.0,1.0,1025.0,39.0,6.0,Partly cloudy,0.0,76.0,6.0,1027.0,1044.375,0.0,11.0,3000.0,24.0,diesel,7fd8f066-0,John Graham,male,37.0,3.0,conservative,8.0,33677790.0,49.3,0,9159
9464,14625993,R-4df85ea2,2019-01-25 07:00:00,2019-01-25 19:30:36,0,62.5,11.25,88.25,1015.75,0.0,5.25,Clear,2019-01-25 20:00:00,2019-01-25 07:00:00,C-c4565ee8,C-40a81eb1,625.54,12.51,9.0,14.0,Patchy light snow,0.0,75.0,6.0,1024.0,30.0,8.0,Clear,0.0,55.0,6.0,1019.0,2277.923,0.0,10.0,4000.0,16.0,gas,432fc063-2,Scott Levy,male,46.0,12.13354,proactive,8.0,14625993.0,64.51,0,9160
9465,19486564,R-11bc2140,2019-01-28 07:00:00,2019-01-28 09:31:48,0,55.0,12.0,91.0,1011.0,0.0,6.0,Partly cloudy,2019-01-28 10:00:00,2019-01-28 07:00:00,C-40a81eb1,C-6ea51d66,126.47,2.53,28.0,6.0,Overcast,0.0,56.0,6.0,1018.0,27.0,9.0,Cloudy,0.0,42.0,6.0,1020.0,2212.6667,0.0,8.0,4000.0,17.0,gas,33468a5b-7,Gabriel Cox,male,45.0,10.0,proactive,3.0,19486564.0,56.59,0,9161
9466,17692634,R-006e6e2a,2019-01-13 07:00:00,2019-01-14 04:54:00,1,46.8,11.4,87.4,1010.6,0.02,5.4,Clear,2019-01-14 05:00:00,2019-01-13 07:00:00,C-ff8c0c3c,C-2bd47dc5,1094.75,21.9,30.0,4.0,Overcast,0.0,94.0,6.0,1030.0,25.0,9.0,Clear,0.0,57.0,6.0,1026.0,1311.1818,0.0,10.0,10000.0,19.0,gas,458adb7d-5,John Coleman,male,50.0,13.0,conservative,6.0,17692634.0,45.07,1,9162
9467,16311717,R-082bc641,2019-01-19 07:00:00,2019-01-19 12:09:00,0,64.0,9.0,91.0,1011.0,0.0,6.0,Clear,2019-01-19 12:00:00,2019-01-19 07:00:00,C-6df8beaf,C-7212cebe,257.42,5.15,27.0,19.0,Blowing snow,0.0,91.0,1.0,1016.0,12.0,11.0,Sunny,0.0,75.0,6.0,1030.0,152.83333,0.0,8.0,3000.0,24.0,diesel,664895ce-d,David Yoder,male,44.0,9.0,proactive,3.0,16311717.0,59.04,0,9163
9468,27082207,R-a4426c2f,2019-01-01 07:00:00,2019-01-01 15:16:48,0,54.666666666666664,10.0,81.0,1013.3333333333334,0.0,5.0,Partly cloudy,2019-01-01 15:00:00,2019-01-01 07:00:00,C-b6e04c88,C-280b55fb,414.1,8.28,36.0,11.0,Overcast,0.0,81.0,6.0,1025.0,18.0,12.0,Cloudy,0.0,67.0,6.0,1031.0,2265.125,0.0,12.0,3000.0,26.0,diesel,a11be83c-d,Adam Hogan,male,52.0,22.0,proactive,6.0,27082207.0,63.63,0,9164
9469,50009989,R-8a2c1533,2019-01-09 07:00:00,2019-01-11 07:52:48,0,48.8,16.6,94.2,1004.4,0.120000005,3.0,Heavy rain,2019-01-11 08:00:00,2019-01-09 07:00:00,C-01660979,C-3dbd8b2e,2444.07,48.88,41.0,16.0,Sunny,0.0,59.0,6.0,1002.0,46.0,4.0,Partly cloudy,0.0,73.0,6.0,1017.0,1693.6666,0.0,14.0,15000.0,17.0,gas,d80008e5-c,Anthony Oconnell,male,44.0,13.0,proactive,5.0,50009989.0,61.17,1,9165
9470,10822881,R-88d4c432,2019-02-03 07:00:00,2019-02-03 18:34:11,0,62.75,6.0,43.5,1015.5,0.0,6.0,Clear,2019-02-03 19:00:00,2019-02-03 07:00:00,C-594514f8,C-90e30162,578.31,11.57,37.0,9.0,Overcast,0.0,100.0,4.0,1014.0,57.0,7.0,Cloudy,0.0,93.0,6.0,1016.0,1335.8182,0.0,12.0,15000.0,18.0,gas,ed6b6bac-a,Robin Howell,female,48.0,11.0,conservative,4.0,10822881.0,35.07,0,9166
9471,26946012,R-899d9b94,2019-01-01 07:00:00,2019-01-01 22:31:48,0,50.0,6.5,68.0,1001.0,0.0,6.0,Light rain shower,2019-01-01 23:00:00,2019-01-01 07:00:00,C-ef47bdcd,C-b6e04c88,776.33,15.53,0.0,3.0,Heavy snow,0.0,89.0,3.0,1034.0,30.0,5.0,Partly cloudy,0.0,83.0,6.0,1028.0,2151.5,0.0,10.0,6000.0,26.0,diesel,6c6b42a8-6,Joshua Walker,male,50.0,10.0,conservative,4.0,26946012.0,35.29,0,9167
9472,84718593,R-db46cb70,2019-02-03 07:00:00,2019-02-03 18:06:36,0,66.5,9.25,80.0,1015.5,0.05,4.0,Clear,2019-02-03 18:00:00,2019-02-03 07:00:00,C-5d86b887,C-594514f8,555.36,11.11,37.0,4.0,Sunny,0.0,86.0,6.0,1022.0,39.0,7.0,Cloudy,0.0,100.0,6.0,1012.0,2333.8333,0.0,9.0,10000.0,20.0,gas,794699a7-8,Jared Lee,male,53.0,15.0,proactive,8.0,84718593.0,60.54,0,9168
9473,25463189,R-6c2cc213,2019-01-09 07:00:00,2019-01-11 02:40:48,1,71.0,13.333333333333334,86.55555555555556,1014.1111111111111,0.0,5.888888888888889,Clear,2019-01-11 03:00:00,2019-01-09 07:00:00,C-d3bb431c,C-f8f01604,2183.94,43.68,28.0,7.0,Patchy light snow,0.0,74.0,6.0,1011.0,66.0,8.0,Clear,0.0,14.0,6.0,1013.0,573.2093,0.0,9.0,15000.0,19.0,gas,691da019-c,Julian Lewis,male,46.0,11.0,proactive,5.0,25463189.0,61.43,1,9169
9474,26803776,R-f46ed339,2019-01-26 07:00:00,2019-01-27 13:41:24,1,71.71428571428571,8.428571428571429,66.71428571428571,1016.0,0.0,6.0,Partly cloudy,2019-01-27 14:00:00,2019-01-26 07:00:00,C-3dbd8b2e,C-56b68559,1534.3,30.69,46.0,2.0,Sunny,0.0,81.0,6.0,1031.0,5.0,4.0,Cloudy,0.0,68.0,6.0,1021.0,1912.4,0.0,7.0,3000.0,15.0,gas,5c68ba4e-5,Kerry Campbell,male,51.0,23.0,proactive,6.0,26803776.0,61.3,1,9170
9475,29780011,R-3c70b3d8,2019-01-01 07:00:00,2019-01-01 13:13:48,0,45.0,5.0,82.0,1020.0,0.0,6.0,Clear,2019-01-01 13:00:00,2019-01-01 07:00:00,C-6ea51d66,C-b25a09de,311.55,6.23,54.0,12.0,Patchy rain possible,0.0,80.0,6.0,1005.0,45.0,12.0,Partly cloudy,0.0,74.0,6.0,1020.0,2313.5715,0.0,15.0,4000.0,19.0,gas,9de05fb5-b,Jonathan Alexander,male,44.0,9.0,conservative,3.0,29780011.0,52.16,0,9171
9476,18307948,R-4bf2b440,2019-02-10 07:00:00,2019-02-11 23:48:00,0,57.25,12.375,86.5,1006.75,0.0,5.75,Clear,2019-02-12 00:00:00,2019-02-10 07:00:00,C-9bbf5d8a,C-731988ba,2039.82,40.8,70.0,4.0,Cloudy,0.0,72.0,6.0,1016.0,52.0,4.0,Clear,0.0,69.0,6.0,1013.0,1966.0975,0.0,13.0,4000.0,13.0,gas,491a546f-3,Charles Skinner,male,47.0,7.0,proactive,2.0,18307948.0,58.46,1,9172
9477,10966168,R-88d4c432,2019-01-16 07:00:00,2019-01-16 18:34:11,0,66.25,6.0,49.0,1012.75,0.0,6.0,Clear,2019-01-16 19:00:00,2019-01-16 07:00:00,C-594514f8,C-90e30162,578.31,11.57,30.0,6.0,Moderate snow,0.0,84.0,4.0,1023.0,46.0,3.0,Clear,0.0,79.0,6.0,1025.0,2225.3635,0.0,10.0,15000.0,27.0,diesel,71c1bcb0-b,Leonard Austin,male,45.0,8.0,conservative,3.0,10966168.0,43.4,0,9173
9478,11845171,R-a763d035,2019-02-10 07:00:00,2019-02-11 17:23:24,1,61.857142857142854,3.7142857142857144,59.857142857142854,1014.4285714285714,0.0,6.0,Sunny,2019-02-11 17:00:00,2019-02-10 07:00:00,C-a9f2c329,C-56e39a5e,1719.44,34.39,23.0,8.0,Overcast,0.0,68.0,6.0,1030.0,79.0,7.0,Sunny,0.0,57.0,6.0,1010.0,1363.4706,0.0,12.0,10000.0,16.0,gas,6dbb722b-8,Brian Miller,male,48.0,12.0,conservative,6.0,11845171.0,44.49,1,9174
9479,18204175,R-8f48ee80,2019-01-11 07:00:00,2019-01-12 12:48:00,1,51.0,15.428571428571429,52.42857142857143,1022.7142857142857,0.0,6.0,Patchy rain possible,2019-01-12 13:00:00,2019-01-11 07:00:00,C-ff8c0c3c,C-3dbd8b2e,1489.75,29.8,37.0,6.0,Overcast,0.0,72.0,4.0,1022.0,55.0,6.0,Sunny,0.0,54.0,6.0,1017.0,964.931,0.0,7.0,20000.0,17.0,gas,08b9fe7a-c,Chelsea Mckee,female,51.0,23.0,proactive,4.0,18204175.0,53.38,1,9175
9480,31807145,R-dff6ba9a,2019-01-28 07:00:00,2019-01-28 17:41:24,0,54.333333333333336,8.666666666666666,80.0,1021.0,0.0,6.0,Clear,2019-01-28 18:00:00,2019-01-28 07:00:00,C-b5282c3b,C-ff8c0c3c,534.55,10.69,10.0,14.0,Heavy snow,0.0,95.0,1.0,1010.0,23.0,17.0,Clear,0.0,55.0,6.0,1024.0,154.5,0.0,12.0,3000.0,15.0,gas,16d87062-f,Arthur Robertson,male,49.0,5.0,conservative,2.0,31807145.0,37.11,0,9176
9481,21873226,R-65f049b7,2019-02-03 07:00:00,2019-02-03 18:06:36,0,66.5,8.75,78.0,1015.5,0.05,4.25,Clear,2019-02-03 18:00:00,2019-02-03 07:00:00,C-594514f8,C-5d86b887,555.36,11.11,37.0,9.0,Overcast,0.0,100.0,4.0,1014.0,39.0,6.0,Partly cloudy,0.0,93.0,6.0,1021.0,1235.0,0.0,11.0,15000.0,20.0,gas,4635b4e0-e,Mr. Ryan Spencer,male,44.0,10.0,proactive,8.0,21873226.0,65.56,0,9177
9482,26459758,R-b5f720b0,2019-02-03 07:00:00,2019-02-04 03:24:36,1,67.8,6.6,93.0,1013.6,0.0,4.2,Clear,2019-02-04 03:00:00,2019-02-03 07:00:00,C-56b68559,C-841ebdcb,1020.58,20.41,37.0,6.0,Fog,0.0,100.0,0.0,1006.0,64.0,4.0,Mist,0.0,96.0,1.0,1013.0,277.9375,0.0,8.0,15000.0,25.0,diesel,db3ece3c-a,Angel Ramirez,male,39.0,4.0,conservative,3.0,26459758.0,47.94,1,9178
9483,31139762,R-38e5da24,2019-01-01 07:00:00,2019-01-02 06:25:12,0,62.0,5.5,67.5,1015.75,0.025,5.0,Moderate rain at times,2019-01-02 06:00:00,2019-01-01 07:00:00,C-639c5e36,C-b6e04c88,1170.78,23.42,-8.0,3.0,Sunny,0.0,85.0,6.0,1040.0,27.0,3.0,Partly cloudy,0.0,86.0,6.0,1026.0,1801.591,0.0,5.0,20000.0,17.0,gas,a29eae3f-5,Martin Oneal,male,51.0,17.0,conservative,4.0,31139762.0,48.76,1,9179
9484,17867711,R-a6f6b099,2019-01-19 07:00:00,2019-01-19 20:06:36,0,51.0,5.25,61.25,1017.5,0.0,6.0,Sunny,2019-01-19 20:00:00,2019-01-19 07:00:00,C-e5bfb4e5,C-2aaf0e1a,655.51,13.11,9.0,10.0,Heavy snow,0.0,79.0,3.0,1029.0,28.0,6.0,Heavy snow,0.1,97.0,1.0,1009.0,2297.1428,0.0,9.0,3000.0,17.0,gas,72e45008-5,Julia Graham,female,50.0,8.0,conservative,3.0,17867711.0,29.15,0,9180
9485,27384735,R-a5ea1eb3,2019-01-13 07:00:00,2019-01-13 10:51:36,0,36.0,2.0,70.0,1028.0,0.0,6.0,Clear,2019-01-13 11:00:00,2019-01-13 07:00:00,C-ff8c0c3c,C-84f378bb,193.12,3.86,30.0,4.0,Overcast,0.0,94.0,6.0,1030.0,34.0,5.0,Overcast,0.0,78.0,6.0,1033.0,2425.0,0.0,8.0,4000.0,21.0,diesel,466eb5da-5,Jeremiah Edwards,male,40.0,2.0,conservative,3.0,27384735.0,51.78,0,9181
9486,31403868,R-fe6d6bb4,2019-01-31 07:00:00,2019-01-31 13:21:36,0,79.0,6.0,77.0,1017.0,0.0,6.0,Patchy rain possible,2019-01-31 13:00:00,2019-01-31 07:00:00,C-6ea51d66,C-d9e9d934,318.08,6.36,5.0,12.0,Partly cloudy,0.0,50.0,6.0,1025.0,28.0,11.0,Partly cloudy,0.0,33.0,6.0,1030.0,2373.0,0.0,9.0,4000.0,23.0,diesel,75d3ea18-d,Jason Murillo,male,48.0,17.0,proactive,4.0,31403868.0,56.82,0,9182
9487,26292563,R-3dac8163,2019-01-31 07:00:00,2019-01-31 21:28:12,0,53.0,13.0,74.0,1022.25,0.0,6.0,Overcast,2019-01-31 21:00:00,2019-01-31 07:00:00,C-84f378bb,C-b5282c3b,723.35,14.47,21.0,11.0,Overcast,0.0,61.0,6.0,1022.0,1.0,6.0,Light snow,0.0,78.0,3.0,1029.0,2048.2,0.0,8.0,10000.0,17.0,gas,6143fe36-5,Robert Arroyo,male,50.0,7.0,conservative,7.0,26292563.0,56.98,0,9183
9488,31827682,R-ceabd159,2019-01-10 07:00:00,2019-01-10 11:27:00,0,65.5,8.5,85.5,1014.0,0.0,6.0,Clear,2019-01-10 11:00:00,2019-01-10 07:00:00,C-594514f8,C-c4565ee8,222.41,4.45,21.0,6.0,Moderate snow,0.0,74.0,4.0,1030.0,25.0,6.0,Patchy moderate snow,0.0,59.0,5.0,1027.0,2250.4,0.0,9.0,4000.0,24.0,diesel,02dc9437-5,George Webb,male,45.0,16.0,proactive,9.0,31827682.0,59.97,0,9184
9489,19747191,R-2c800586,2019-01-01 07:00:00,2019-01-03 11:44:24,0,24.3,5.5,86.0,1016.3,0.0,4.7,Moderate or heavy snow showers,2019-01-03 12:00:00,2019-01-01 07:00:00,C-927ceb5e,C-731988ba,2637.04,52.74,27.0,12.0,Moderate snow,0.0,83.0,4.0,1027.0,84.0,5.0,Sunny,0.0,40.0,6.0,1011.0,1851.8431,0.0,10.0,10000.0,25.0,diesel,899e038f-6,Christian Garcia,male,54.0,32.0,conservative,4.0,19747191.0,45.04,1,9185
9490,19695271,R-a8370e6d,2019-01-01 07:00:00,2019-01-01 11:57:00,0,59.0,4.5,82.5,1013.5,0.0,4.5,Clear,2019-01-01 12:00:00,2019-01-01 07:00:00,C-b25a09de,C-c7cacd1d,247.63,4.95,50.0,17.0,Partly cloudy,0.0,77.0,6.0,1015.0,32.0,12.0,Moderate snow,0.0,73.0,3.0,1019.0,2041.5,0.0,13.0,3000.0,24.0,diesel,fc5bb863-b,Robert Cohen,male,42.0,13.0,proactive,8.0,19695271.0,65.04,0,9186
9491,10497416,R-1803bac8,2019-02-02 07:00:00,2019-02-03 21:30:36,0,73.25,7.75,40.0,1013.0,0.0,6.0,Clear,2019-02-03 22:00:00,2019-02-02 07:00:00,C-451776b7,C-328bd8d3,1925.58,38.51,54.0,10.0,Heavy rain,0.0,96.0,5.0,1011.0,43.0,11.0,Clear,0.0,89.0,6.0,1015.0,1970.2778,0.0,11.0,4000.0,19.0,gas,3fff1b6e-e,Brandon Cruz,male,53.0,23.0,proactive,6.0,10497416.0,59.77,1,9187
9492,27624262,R-a0adca7e,2019-01-19 07:00:00,2019-01-19 22:22:48,0,38.0,4.75,87.5,1018.75,0.025,4.0,Moderate snow,2019-01-19 22:00:00,2019-01-19 07:00:00,C-639c5e36,C-03bb3e48,769.05,15.38,27.0,7.0,Overcast,0.0,90.0,4.0,1033.0,-8.0,2.0,Cloudy,0.0,85.0,6.0,1034.0,1535.0667,0.0,9.0,10000.0,23.0,diesel,4429b23f-d,Trevor Bryant,male,55.0,14.0,proactive,4.0,27624262.0,61.36,0,9188
9493,10946672,R-b717c20b,2019-01-10 07:00:00,2019-01-10 17:37:48,0,85.0,6.333333333333333,38.666666666666664,1012.3333333333334,0.0,6.0,Sunny,2019-01-10 18:00:00,2019-01-10 07:00:00,C-b5282c3b,C-5d86b887,531.39,10.63,23.0,6.0,Light snow,0.0,73.0,6.0,1028.0,30.0,7.0,Clear,0.0,46.0,6.0,1021.0,2258.3635,0.0,11.0,20000.0,29.0,diesel,b10fcfc9-e,Tony Robbins,male,42.0,16.0,proactive,6.0,10946672.0,61.28,0,9189
9494,10363832,R-86cd69e0,2019-02-06 07:00:00,2019-02-06 19:15:36,0,53.5,7.5,67.25,1017.25,0.0,6.0,Clear,2019-02-06 19:00:00,2019-02-06 07:00:00,C-b25a09de,C-b6e04c88,612.99,12.26,46.0,2.0,Fog,0.0,96.0,1.0,1019.0,39.0,4.0,Light drizzle,0.0,90.0,2.0,1014.0,1386.5385,0.0,11.0,20000.0,26.0,diesel,dc6a397c-9,Thomas Pace,male,47.0,9.0,proactive,3.0,10363832.0,64.99,0,9190
9495,66265520,R-7fe6fd46,2019-01-22 07:00:00,2019-01-22 12:45:00,0,74.0,10.333333333333334,82.0,1011.3333333333334,0.0,6.0,Partly cloudy,2019-01-22 13:00:00,2019-01-22 07:00:00,C-825b2625,C-e6dcda92,287.28,5.75,25.0,14.0,Overcast,0.0,84.0,4.0,1021.0,25.0,18.0,Blizzard,0.0,89.0,1.0,1016.0,524.3333,0.0,12.0,10000.0,16.0,gas,1284eb2b-0,David Payne,male,45.0,13.0,proactive,6.0,66265520.0,59.23,0,9191
9497,20260455,R-8b89f278,2019-01-25 07:00:00,2019-01-25 09:31:48,0,44.5,10.0,79.5,1020.0,0.0,6.0,Clear,2019-01-25 10:00:00,2019-01-25 07:00:00,C-6ea51d66,C-40a81eb1,126.47,2.53,32.0,11.0,Sunny,0.0,60.0,6.0,1014.0,36.0,9.0,Sunny,0.0,57.0,6.0,1012.0,2175.6667,0.0,11.0,3000.0,17.0,gas,68130ea9-d,Justin Harrison,male,47.0,22.0,conservative,4.0,20260455.0,38.25,0,9192
9498,13068930,R-f8b24663,2019-01-04 07:00:00,2019-01-04 23:47:24,0,67.25,4.75,74.5,1016.5,0.0,4.75,Sunny,2019-01-05 00:00:00,2019-01-04 07:00:00,C-d9e9d934,C-19236709,839.3,16.79,46.0,5.0,Partly cloudy,0.0,84.0,4.0,1019.0,37.0,7.0,Clear,0.0,86.0,6.0,1012.0,1699.0,0.0,11.0,3000.0,22.0,diesel,addce86b-5,David Sosa,male,50.0,12.0,conservative,4.0,13068930.0,40.5,0,9193
9499,33420545,R-34c87f19,2019-01-01 07:00:00,2019-01-02 18:36:00,0,54.125,5.625,69.625,1009.25,0.0,4.125,Clear,2019-01-02 19:00:00,2019-01-01 07:00:00,C-451776b7,C-594514f8,1779.94,35.6,55.0,11.0,Sunny,0.0,22.0,6.0,1022.0,30.0,1.0,Light snow,0.0,73.0,6.0,1018.0,1927.9117,0.0,12.0,6000.0,14.0,gas,4c4b1a66-8,William Caldwell,male,53.0,22.0,proactive,6.0,33420545.0,60.6,1,9194
9501,21999423,R-8df73d4e,2019-02-06 07:00:00,2019-02-06 21:54:36,0,76.0,2.0,60.5,1023.0,0.0,6.0,Sunny,2019-02-06 22:00:00,2019-02-06 07:00:00,C-84f378bb,C-328bd8d3,745.32,14.91,30.0,7.0,Heavy freezing drizzle,0.0,54.0,2.0,1015.0,43.0,2.0,Light drizzle,0.0,93.0,1.0,1016.0,2176.7334,0.0,7.0,15000.0,26.0,diesel,14e76551-2,Christopher Lee,male,40.0,8.0,conservative,7.0,21999423.0,46.78,0,9195
9502,28581832,R-206e6c85,2019-01-21 07:00:00,2019-01-22 07:05:24,0,42.666666666666664,7.666666666666667,63.666666666666664,1010.3333333333334,0.0,6.0,Partly cloudy,2019-01-22 07:00:00,2019-01-21 07:00:00,C-84f378bb,C-451776b7,1204.72,24.09,30.0,14.0,Sunny,0.0,69.0,6.0,1019.0,61.0,3.0,Sunny,0.0,28.0,6.0,1025.0,1822.375,0.0,7.0,10000.0,23.0,diesel,005f0c54-c,David Bryant,male,50.0,13.0,conservative,6.0,28581832.0,44.79,1,9196
9503,53208128,R-8b4e7cd7,2019-01-28 07:00:00,2019-01-29 01:31:48,0,70.6,11.4,55.2,1010.8,0.0,4.8,Patchy light drizzle,2019-01-29 02:00:00,2019-01-28 07:00:00,C-03bb3e48,C-90e30162,926.26,18.53,-2.0,19.0,Overcast,0.0,93.0,6.0,1021.0,39.0,11.0,Moderate or heavy sleet,0.0,83.0,4.0,1017.0,1972.25,0.0,11.0,10000.0,21.0,diesel,74fad5e6-9,Hunter Ruiz,male,53.0,14.0,proactive,6.0,53208128.0,57.85,1,9197
9504,26367553,R-4abab40d,2019-01-04 07:00:00,2019-01-05 02:20:24,0,58.2,9.4,59.2,1016.8,0.0,6.0,Overcast,2019-01-05 02:00:00,2019-01-04 07:00:00,C-d9e9d934,C-7212cebe,966.78,19.34,46.0,5.0,Partly cloudy,0.0,84.0,4.0,1019.0,30.0,5.0,Clear,0.0,88.0,6.0,1009.0,1339.0,0.0,5.0,15000.0,19.0,gas,63456ec8-3,Jeffrey Daniels,male,53.0,23.0,conservative,8.0,26367553.0,38.35,1,9198
9505,11759429,R-86eb239c,2019-01-19 07:00:00,2019-01-19 16:33:36,0,56.0,7.333333333333333,67.66666666666667,1018.6666666666666,0.0,6.0,Sunny,2019-01-19 17:00:00,2019-01-19 07:00:00,C-c7cacd1d,C-9bbf5d8a,478.18,9.56,16.0,5.0,Overcast,0.0,92.0,4.0,1027.0,72.0,18.0,Patchy rain possible,0.0,65.0,6.0,1013.0,383.55554,0.0,11.0,3000.0,14.0,gas,2650aff1-2,David Santana,male,45.0,17.0,conservative,8.0,11759429.0,44.85,0,9199
9506,79515526,R-ec844024,2019-02-03 07:00:00,2019-02-03 12:34:11,0,57.333333333333336,8.333333333333334,69.0,1016.3333333333334,0.0,6.0,Clear,2019-02-03 13:00:00,2019-02-03 07:00:00,C-594514f8,C-b6e04c88,278.64,5.57,37.0,9.0,Overcast,0.0,100.0,4.0,1014.0,61.0,11.0,Partly cloudy,0.0,75.0,6.0,1012.0,614.4,0.0,9.0,6000.0,19.0,gas,86f18093-5,Jill Gutierrez,female,52.0,20.0,conservative,7.0,79515526.0,50.38,0,9200
9507,87277280,R-ca7205a6,2019-02-03 07:00:00,2019-02-04 03:28:48,0,72.4,11.4,79.6,1010.6,0.0,5.4,Patchy rain possible,2019-02-04 03:00:00,2019-02-03 07:00:00,C-40a81eb1,C-6df8beaf,1023.91,20.48,32.0,1.0,Sunny,0.0,78.0,6.0,1022.0,52.0,9.0,Cloudy,0.0,93.0,6.0,1005.0,1930.75,0.0,10.0,15000.0,20.0,diesel,92bfcf84-8,Brady May,male,46.0,0.0,proactive,8.0,87277280.0,63.52,1,9201
9508,15821176,R-8371f0fb,2019-01-01 07:00:00,2019-01-01 19:49:48,0,20.0,9.25,94.5,1022.0,0.1,3.5,Heavy snow,2019-01-01 20:00:00,2019-01-01 07:00:00,C-2bd47dc5,C-d80a1e7d,641.57,12.83,55.0,14.0,Patchy rain possible,0.0,78.0,6.0,1006.0,37.0,7.0,Light snow,0.0,84.0,6.0,1026.0,2206.1538,0.0,9.0,6000.0,26.0,diesel,dd490a82-c,Dale Shaw,male,48.0,13.0,proactive,4.0,15821176.0,60.25,0,9202
9509,81965280,R-e39bcf9e,2019-01-25 07:00:00,2019-01-26 04:58:12,0,36.6,7.8,82.2,1023.6,0.0,3.0,Mist,2019-01-26 05:00:00,2019-01-25 07:00:00,C-01660979,C-ff8c0c3c,1098.55,21.97,32.0,11.0,Sunny,0.0,59.0,6.0,1015.0,21.0,2.0,Overcast,0.0,91.0,6.0,1023.0,1964.619,0.0,8.0,15000.0,17.0,gas,03463290-5,Justin Gonzalez,male,47.0,9.0,conservative,4.0,81965280.0,57.58,1,9203
